ItemID,int1 (max?),int2 (rate?),int3 (initial?),element4_byte,ResID,ResourceName,ItemName
4916,1,1,1,3,volcanic_ash,volcanic ash,
4917,1,1,1,3,lava,lava,
4917,1,1,1,3,volcanic_ash,volcanic ash,
4918,1,1,1,3,lava,lava,
4918,1,1,1,3,volcanic_ash,volcanic ash,
4919,1,1,1,3,lava,lava,
4919,1,1,1,3,volcanic_ash,volcanic ash,
4920,2,2,2,3,lava,lava,
4920,1,1,1,3,volcanic_ash,volcanic ash,
4921,1,1,1,3,lava,lava,
4921,1,1,1,3,volcanic_ash,volcanic ash,
4922,1,1,1,3,lava,lava,
4922,1,1,1,3,volcanic_ash,volcanic ash,
4923,1,1,1,3,lava,lava,
4923,1,1,1,3,volcanic_ash,volcanic ash,
4924,1,1,1,3,lava,lava,
4924,1,1,1,3,volcanic_ash,volcanic ash,
4925,1,1,1,3,lava,lava,
4925,1,1,1,3,volcanic_ash,volcanic ash,
4926,1,1,1,3,lava,lava,
4926,1,1,1,3,volcanic_ash,volcanic ash,
4927,1,1,1,3,lava,lava,
4927,1,1,1,3,volcanic_ash,volcanic ash,
4928,1,1,1,3,lava,lava,
4928,1,1,1,3,volcanic_ash,volcanic ash,
4929,1,1,1,3,lava,lava,
4929,1,1,1,3,volcanic_ash,volcanic ash,
4930,1,1,1,3,lava,lava,
4930,1,1,1,3,volcanic_ash,volcanic ash,
4931,2,2,2,3,lava,lava,
4931,1,1,1,3,volcanic_ash,volcanic ash,
4932,1,1,1,3,lava,lava,
4932,1,1,1,3,volcanic_ash,volcanic ash,
4933,1,1,1,3,lava,lava,
4933,1,1,1,3,volcanic_ash,volcanic ash,
4934,1,1,1,3,lava,lava,
4934,1,1,1,3,volcanic_ash,volcanic ash,
4935,1,1,1,3,lava,lava,
4935,1,1,1,3,volcanic_ash,volcanic ash,
4936,1,1,1,3,lava,lava,
4936,1,1,1,3,volcanic_ash,volcanic ash,
4937,1,1,1,3,lava,lava,
4937,1,1,1,3,volcanic_ash,volcanic ash,
4938,1,1,1,3,lava,lava,
4938,1,1,1,3,volcanic_ash,volcanic ash,
4939,1,1,1,3,lava,lava,
4939,1,1,1,3,volcanic_ash,volcanic ash,
4940,1,1,1,3,lava,lava,
4940,1,1,1,3,volcanic_ash,volcanic ash,
4941,1,1,1,3,lava,lava,
4941,1,1,1,3,volcanic_ash,volcanic ash,
4976,1,0,1,3,wood,wood,
4977,1,0,1,3,wood,wood,
4978,1,0,1,3,wood,wood,
4979,1,0,1,3,wood,wood,
4980,3,0,3,3,leather,leather,
4980,1,0,1,3,metal,metal,
4981,3,0,3,3,leather,leather,
4981,1,0,1,3,metal,metal,
5022,5,5,5,3,guardpost,guardpost,
5025,5,5,5,3,guardpost,guardpost,
5039,1,0,1,3,weapon,weapon,WAR_AXE_2
5039,16,0,2,3,metal,metal,WAR_AXE_2
5040,1,0,1,3,weapon,weapon,WAR_AXE
5040,16,0,2,3,metal,metal,WAR_AXE
5041,7,0,1,3,wood,wood,BOW_2
5042,7,0,1,3,wood,wood,BOW
5043,1,0,1,3,weapon,weapon,CLUB_2
5043,2,0,1,3,wood,wood,CLUB_2
5044,2,0,1,3,wood,wood,CLUB
5044,1,0,1,3,weapon,weapon,CLUB
5045,1,0,1,3,weapon,weapon,SCIMITAR_2
5045,10,0,3,3,metal,metal,SCIMITAR_2
5046,1,0,1,3,weapon,weapon,SCIMITAR
5046,10,0,3,3,metal,metal,SCIMITAR
5047,3,0,3,3,metal,metal,MAGIC_SWORD_2
5047,1,0,1,3,weapon,weapon,MAGIC_SWORD_2
5048,3,0,1,3,metal,metal,MAGIC_SWORD
5048,1,0,1,3,weapon,weapon,MAGIC_SWORD
5049,1,0,1,3,weapon,weapon,VIKING_SWORD
5049,14,0,10,3,metal,metal,VIKING_SWORD
5050,1,0,1,3,weapon,weapon,VIKING_SWORD_2
5050,14,0,10,3,metal,metal,VIKING_SWORD_2
5051,10,0,3,3,metal,metal,CHAIN_COIF
5052,18,0,8,3,metal,metal,
5053,29,0,29,3,metal,metal,
5054,18,0,8,3,metal,metal,CHAIN_LEGS
5055,20,0,9,3,metal,metal,CHAIN_CHEST
5056,10,0,3,3,metal,metal,CHAIN_COIF_2
5057,18,0,8,3,metal,metal,CHAIN_LEGS_2
5058,20,0,9,3,metal,metal,
5059,18,0,8,3,metal,metal,
5060,20,0,9,3,metal,metal,CHAIN_CHEST_2
5061,4,0,4,3,leather,leather,LEATHER_ARMS
5062,3,0,3,3,leather,leather,LEATHER_GLOVES
5063,4,0,2,3,leather,leather,LEATHER_GORGET
5064,8,0,4,3,leather,leather,LEATHER_ARMS_2
5065,10,0,5,3,leather,leather,
5066,12,0,6,3,leather,leather,
5066,1,0,1,3,metal,metal,
5067,10,0,4,3,leather,leather,LEATHER_LEGS
5068,12,0,6,3,leather,leather,LEATHER_CHEST
5069,8,0,4,3,leather,leather,
5070,6,0,3,3,leather,leather,LEATHER_GLOVES_2
5071,8,0,8,3,leather,leather,
5072,10,0,10,3,leather,leather,
5073,12,0,12,3,leather,leather,
5074,10,0,4,3,leather,leather,LEATHER_LEGS_2
5075,12,0,6,3,leather,leather,LEATHER_CHEST_2
5076,1,0,1,3,metal,metal,STUDDED_ARMS
5076,10,0,4,3,leather,leather,STUDDED_ARMS
5077,8,0,3,3,leather,leather,STUDDED_GLOVES
5078,1,0,1,3,metal,metal,STUDDED_GORGET
5078,6,0,2,3,leather,leather,STUDDED_GORGET
5079,10,0,4,3,leather,leather,
5080,12,0,5,3,leather,leather,
5081,1,0,1,3,metal,metal,
5081,14,0,6,3,leather,leather,
5082,1,0,1,3,metal,metal,STUDDED_LEGS
5082,12,0,5,3,leather,leather,STUDDED_LEGS
5083,1,0,1,3,metal,metal,STUDDED_CHEST
5083,14,0,6,3,leather,leather,STUDDED_CHEST
5084,1,0,1,3,metal,metal,STUDDED_ARMS_2
5084,10,0,4,3,leather,leather,STUDDED_ARMS_2
5085,8,0,4,3,leather,leather,STUDDED_GLOVES_2
5086,10,0,4,3,leather,leather,
5087,1,0,1,3,metal,metal,
5087,12,0,12,3,leather,leather,
5088,1,0,1,3,metal,metal,
5088,14,0,14,3,leather,leather,
5089,1,0,1,3,metal,metal,STUDDED_LEGS_2
5089,12,0,5,3,leather,leather,STUDDED_LEGS_2
5090,1,0,1,3,metal,metal,STUDDED_CHEST_2
5090,14,0,6,3,leather,leather,STUDDED_CHEST_2
5091,4,0,2,3,metal,metal,SMITH_HAMMER
5092,4,0,2,3,metal,metal,SMITH_HAMMER_2
5099,10,0,10,3,metal,metal,RING_GLOVES
5100,18,0,18,3,metal,metal,RING_CHEST
5101,18,0,9,3,metal,metal,RING_CHEST_2
5102,14,0,6,3,metal,metal,RING_ARMS
5103,14,0,6,3,metal,metal,RING_ARMS_2
5104,16,0,7,3,metal,metal,RING_LEGS
5105,16,0,7,3,metal,metal,RING_LEGS_2
5106,10,0,3,3,metal,metal,RING_GLOVES_2
5108,3,0,3,3,wood,wood,SHEPERD_CROOK_2
5109,3,0,3,3,wood,wood,SHEPHERD_CROOK
5110,2,0,1,3,metal,metal,BUTCHER_KNIFE
5111,2,0,1,3,metal,metal,BUTCHER_KNIFE_2
5112,3,0,3,3,wood,wood,GNARLED_STAFF
5113,3,0,3,3,wood,wood,GNARLED_STAFF_2
5114,1,0,1,3,weapon,weapon,TWO_HANDED_AXE_2
5114,12,0,6,3,metal,metal,TWO_HANDED_AXE_2
5115,1,0,1,3,weapon,weapon,TWO_HANDED_AXE
5115,12,0,6,3,metal,metal,TWO_HANDED_AXE
5116,10,0,2,3,wood,wood,BIG_CROSSBOW_2
5116,1,0,1,3,metal,metal,BIG_CROSSBOW_2
5117,10,0,2,3,wood,wood,BIG_CROSSBOW
5117,1,0,1,3,metal,metal,BIG_CROSSBOW
5118,1,0,1,3,weapon,weapon,KITANA_2
5118,8,0,4,3,metal,metal,KITANA_2
5119,1,0,1,3,weapon,weapon,KITANA
5119,8,0,4,3,metal,metal,KITANA
5120,1,0,1,3,weapon,weapon,KRYSS_2
5120,8,0,4,3,metal,metal,KRYSS_2
5121,1,0,1,3,weapon,weapon,KRYSS
5121,8,0,4,3,metal,metal,KRYSS
5122,1,0,1,3,weapon,weapon,SHORT_SPEAR_2
5122,6,0,2,3,metal,metal,SHORT_SPEAR_2
5123,1,0,1,3,weapon,weapon,SHORT_SPEAR
5123,6,0,2,3,metal,metal,SHORT_SPEAR
5124,1,0,1,3,weapon,weapon,
5124,12,0,4,3,metal,metal,
5125,1,0,1,3,weapon,weapon,WAR_FORK
5125,12,0,4,3,metal,metal,WAR_FORK
5126,1,0,1,3,weapon,weapon,WAR_MACE_2
5126,14,0,3,3,metal,metal,WAR_MACE_2
5127,1,0,1,3,weapon,weapon,WAR_MACE
5127,14,0,3,3,metal,metal,WAR_MACE
5128,15,0,2,3,metal,metal,CLOSE_HELM
5129,15,0,2,3,metal,metal,CLOSE_HELM_2
5130,15,0,2,3,metal,metal,OPEN_HELM
5131,15,0,2,3,metal,metal,OPEN_HELM_2
5132,15,0,2,3,metal,metal,BASCINET
5133,15,0,2,3,metal,metal,BASCINET_2
5134,15,0,2,3,metal,metal,NOSE_HELM
5135,15,0,2,3,metal,metal,NOSE_HELM_2
5136,18,0,7,3,metal,metal,PLATE_ARMS_2
5137,20,0,8,3,metal,metal,PLATE_LEGS
5138,15,0,3,3,metal,metal,PLATE_HELM
5139,10,0,1,3,metal,metal,PLATE_GORGET
5140,12,0,2,3,metal,metal,PLATE_GLOVES
5141,25,0,9,3,metal,metal,PLATE_CHEST
5142,25,0,9,3,metal,metal,PLATE_CHEST_2
5143,18,0,7,3,metal,metal,PLATE_ARMS
5144,12,0,5,3,metal,metal,PLATE_GLOVES_2
5145,15,0,5,3,metal,metal,PLATE_HELM_2
5146,20,0,8,3,metal,metal,
5154,1,0,1,3,wax,wax,
5155,1,0,1,3,wax,wax,
5156,2,0,2,3,wax,wax,
5157,2,0,2,3,wax,wax,
5158,3,0,3,3,wax,wax,
5159,3,0,3,3,wax,wax,
5162,20,0,20,3,wax,wax,
5163,5,0,5,3,wax,wax,
5164,1,0,1,3,light,light,
5165,1,0,1,3,light,light,
5166,1,0,1,3,light,light,
5168,1,0,1,3,light,light,
5169,1,0,1,3,light,light,
5170,1,0,1,3,light,light,
5172,1,0,1,3,light,light,
5173,1,0,1,3,light,light,
5174,1,0,1,3,light,light,
5176,1,0,1,3,weapon,weapon,WAR_HAMMER_2
5176,16,0,2,3,metal,metal,WAR_HAMMER_2
5177,1,0,1,3,weapon,weapon,WAR_HAMMER
5177,16,0,2,3,metal,metal,WAR_HAMMER
5178,1,0,1,3,weapon,weapon,MAUL_2
5178,10,0,2,3,metal,metal,MAUL_2
5179,1,0,1,3,weapon,weapon,MAUL
5179,10,0,2,3,metal,metal,MAUL
5180,1,0,1,3,weapon,weapon,HAMMERPICK_2
5180,18,0,3,3,metal,metal,HAMMERPICK_2
5181,1,0,1,3,weapon,weapon,HAMMERPICK
5181,18,0,3,3,metal,metal,HAMMERPICK
5182,1,0,1,3,weapon,weapon,HALBERD_2
5182,20,0,6,3,metal,metal,HALBERD_2
5183,1,0,1,3,weapon,weapon,HALBERD
5183,20,0,6,3,metal,metal,HALBERD
5184,1,0,1,3,weapon,weapon,CUTLASS_2
5184,8,0,3,3,metal,metal,CUTLASS_2
5185,1,0,1,3,weapon,weapon,CUTLASS
5185,8,0,3,3,metal,metal,CUTLASS
5186,1,0,1,3,weapon,weapon,DOUBLE_BATTLE_AXE_2
5186,16,0,5,3,metal,metal,DOUBLE_BATTLE_AXE_2
5187,1,0,1,3,weapon,weapon,DOUBLE_BATTLE_AXE
5187,16,0,5,3,metal,metal,DOUBLE_BATTLE_AXE
5193,3,0,3,3,wheat,wheat,
5193,3,0,3,3,crops,crops,
5193,3,0,3,3,grain,grain,
5198,1,0,1,3,bone,bone,BONE_ARMS
5199,15,0,15,3,bone,bone,BONE_CHEST
5200,1,0,1,3,bone,bone,
5201,2,0,2,3,bone,bone,BONE_HELM
5202,5,0,5,3,bone,bone,BONE_LEGS
5203,1,0,1,3,bone,bone,
5204,15,0,15,3,bone,bone,
5205,1,0,1,3,bone,bone,BONE_GAUNTLETS
5206,2,0,2,3,bone,bone,
5207,5,0,5,3,bone,bone,
5355,2,0,2,3,paper,paper,OPEN_MAP
5356,2,0,2,3,paper,paper,
5358,1,0,1,3,sellable,sellable,
5359,10,10,10,3,player_houses,player_houses,
5360,10,10,10,3,player_houses,player_houses,
5361,10,10,10,3,ships,ships,
5362,10,10,10,3,ships,ships,
5365,1,0,1,3,metal,metal,SPYGLASS
5366,1,0,1,3,metal,metal,
5367,10,0,10,3,metal,metal,
5369,10,0,10,3,metal,metal,
5371,1,0,1,3,metal,metal,LOCKPICK
5371,1,0,1,3,wood,wood,LOCKPICK
5372,1,0,1,3,metal,metal,LOCKPICK_2
5372,1,0,1,3,wood,wood,LOCKPICK_2
5373,1,0,1,3,metal,metal,
5373,2,0,2,3,wood,wood,
5374,1,0,1,3,metal,metal,LOCKPICKS
5374,2,0,2,3,wood,wood,LOCKPICKS
5397,14,0,5,3,cloth,cloth,CLOAK
5398,10,0,5,3,cloth,cloth,LONG_SKIRT
5399,8,0,4,3,cloth,cloth,POOR_SHIRT
5400,8,0,4,3,cloth,cloth,POOR_SHIRT_2
5401,4,0,4,3,cloth,cloth,
5414,5,0,5,3,guardpost,guardpost,
5415,5,0,5,3,guardpost,guardpost,
5422,3,0,3,3,cloth,cloth,SLEAZY_PANTS
5423,3,0,3,3,cloth,cloth,sleezy_pants_2
5424,14,0,5,3,cloth,cloth,cloak_2
5425,10,0,5,3,cloth,cloth,skirt_1
5426,4,0,4,3,cloth,cloth,
5427,4,0,4,3,cloth,cloth,
5428,4,0,4,3,cloth,cloth,
5429,2,0,2,3,cloth,cloth,gold_belt_2
5430,2,0,2,3,cloth,cloth,GOLD_BELT
5431,8,0,4,3,cloth,cloth,KILT
5432,8,0,4,3,cloth,cloth,kilt_2
5433,8,0,4,3,cloth,cloth,FANCY_PANTS
5434,8,0,4,3,cloth,cloth,fancy_pants_2
5435,6,0,3,3,cloth,cloth,APRON
5436,6,0,3,3,cloth,cloth,apron_2
5437,10,0,5,3,cloth,cloth,FULL_APRON
5438,10,0,5,3,cloth,cloth,full_apron_2
5439,2,0,1,3,cloth,cloth,BANDANA
5440,2,0,1,3,cloth,cloth,bandana_2
5441,4,0,2,3,cloth,cloth,SASH_2
5442,4,0,2,3,cloth,cloth,sash_3
5443,2,0,1,3,cloth,cloth,skull_cap_2
5444,2,0,1,3,cloth,cloth,SKULL_CAP
5445,3,0,3,3,fur,fur,BEAR_MASK
5446,3,0,3,3,fur,fur,bear_mask_2
5447,3,0,3,3,fur,fur,DEER_MASK
5448,3,0,3,3,fur,fur,deer_mask_2
5449,3,0,3,3,wood,wood,WHITE_MASK
5450,3,0,3,3,wood,wood,white_mask_2
5451,2,0,2,3,wood,wood,RED_MASK
5452,2,0,2,3,wood,wood,red_mask_2
5453,100,0,100,3,water,water,
5625,1,0,1,3,food,food,BOWL_CARROTS_1
5626,1,0,1,3,food,food,BOWL_CORN_1
5627,1,0,1,3,food,food,BOWL_LETTUCE_1
5628,1,0,1,3,food,food,BOWL_PEAS_1
5629,1,0,1,3,metal,metal,BOWL_CARROTS_2
5630,1,0,1,3,food,food,
5631,1,0,1,3,food,food,BOWL_CORN_2
5632,1,0,1,3,food,food,BOWL_LETTUCE_2
5633,1,0,1,3,food,food,BOWL_PEAS_2
5634,1,0,1,3,food,food,BOWL_POTATOES
5635,2,0,2,3,metal,metal,
5636,3,0,3,3,food,food,BOWL_STEW
5637,2,0,2,3,wood,wood,
5638,3,0,3,3,food,food,BOWL_TOMATO_SOUP
5639,1,0,1,3,meat,meat,CHICKEN_LEG_1
5640,1,0,1,3,food,food,COOKED_CHICK_LEG
5640,1,0,1,3,meat,meat,COOKED_CHICK_LEG
5641,4,0,4,3,meat,meat,MUTTON_LEG
5642,4,0,4,3,food,food,COOKED_MUTTON
5642,4,0,4,3,meat,meat,COOKED_MUTTON
5643,2,0,2,3,food,food,PAN_COOKIES
5644,2,0,2,3,food,food,COOKIE_PLATE
5899,8,0,3,3,leather,leather,BLACK_BOOTS
5900,8,0,3,3,leather,leather,BLACK_BOOTS_2
5901,4,0,2,3,leather,leather,SANDALS
5902,4,0,2,3,leather,leather,SANDALS_2
5903,6,0,3,3,leather,leather,PLAIN_SHOES
5904,6,0,3,3,leather,leather,PLAIN_SHOES_2
5905,10,0,4,3,leather,leather,THIGH_BOOTS
5906,10,0,4,3,leather,leather,THIGH_BOOTS_2
5907,1,0,1,3,leather,leather,FLOPPY_HAT
5908,1,0,1,3,leather,leather,BUMPKIN_STRAW_HAT
5909,1,0,1,3,leather,leather,DARBY_HAT
5910,1,0,1,3,leather,leather,POINTY_HAT
5911,2,0,2,3,leather,leather,BANDED_STRAW_HAT
5912,2,0,2,3,leather,leather,MAGE_LIKE_HAT
5913,2,0,2,3,leather,leather,LEATHER_CAP
5914,1,0,1,3,leather,leather,TURBAN
5915,2,0,2,3,leather,leather,STRAW_BOATER
5916,1,0,1,3,hay,hay,JESTER_CAP
5917,1,0,1,3,fruit,fruit,
5917,1,0,1,3,food,food,
5918,1,0,1,3,fruit,fruit,
5918,1,0,1,3,food,food,
5919,1,0,1,3,fruit,fruit,BANANA
5919,1,0,1,3,food,food,BANANA
5920,1,0,1,3,fruit,fruit,
5920,1,0,1,3,food,food,
5921,4,0,4,3,fruit,fruit,
5921,4,0,4,3,food,food,
5922,4,0,4,3,fruit,fruit,
5922,4,0,4,3,food,food,
5923,1,0,1,3,fruit,fruit,
5923,1,0,1,3,food,food,
5924,1,0,1,3,fruit,fruit,
5924,1,0,1,3,food,food,
5925,1,0,1,3,fruit,fruit,
5925,1,0,1,3,food,food,
5926,1,0,1,3,fruit,fruit,COCONUT
5926,1,0,1,3,food,food,COCONUT
5927,1,0,1,3,fruit,fruit,DATES
5927,1,0,1,3,food,food,DATES
5928,1,0,1,3,fruit,fruit,LEMON
5928,1,0,1,3,food,food,LEMON
5929,2,0,2,3,fruit,fruit,
5929,3,0,3,3,food,food,
5930,1,0,1,3,fruit,fruit,LIME
5930,1,0,1,3,food,food,LIME
5931,2,0,2,3,fruit,fruit,
5931,1,0,27242,0,food,food,
5932,1,0,1,3,fruit,fruit,PEACH
5932,1,0,1,3,food,food,PEACH
5933,1,0,1,3,fruit,fruit,PEAR
5933,1,0,1,3,food,food,PEAR
5950,5,5,5,3,guardpost,guardpost,
5981,25,0,25,3,cloth,cloth,
5982,25,0,25,3,cloth,cloth,
5983,25,0,25,3,cloth,cloth,
5984,25,0,25,3,cloth,cloth,
5985,25,0,25,3,cloth,cloth,FOLDED_CLOTH_1
5986,25,0,25,3,cloth,cloth,FOLDED_CLOTH_2
5987,25,0,25,3,cloth,cloth,FOLDED_CLOTH_3
5988,25,0,25,3,cloth,cloth,FOLDED_CLOTH_4
5989,25,0,25,3,cloth,cloth,
5990,10,0,10,3,cloth,cloth,
5991,25,0,25,3,cloth,cloth,
5992,10,0,10,3,cloth,cloth,
6001,12,0,12,3,stone,stone,
6013,1,1,1,3,grass,grass,
6014,1,1,1,3,grass,grass,
6015,1,1,1,3,grass,grass,
6016,1,1,1,3,grass,grass,
6017,1,1,1,3,grass,grass,
6018,1,1,1,3,grass,grass,
6019,1,1,1,3,grass,grass,
6020,1,1,1,3,grass,grass,
6021,1,1,1,3,grass,grass,
6022,1,1,1,3,grass,grass,
6023,1,1,1,3,grass,grass,
6024,1,1,1,3,grass,grass,
6025,1,1,1,3,grass,grass,
6038,1,1,1,3,water,water,
6038,1,1,1,3,fish,fish,
6039,1,1,1,3,fish,fish,
6039,1,1,1,3,water,water,
6040,1,1,1,3,fish,fish,
6040,1,1,1,3,water,water,
6041,1,1,1,3,fish,fish,
6041,1,1,1,3,water,water,
6042,1,1,1,3,water,water,
6042,1,1,1,3,fish,fish,
6043,1,1,1,3,water,water,
6043,1,1,1,3,fish,fish,
6044,1,1,1,3,water,water,
6044,1,1,1,3,fish,fish,
6045,1,1,1,3,water,water,
6045,1,1,1,3,fish,fish,
6045,1,1,1,3,coastline,coastline,
6046,1,1,1,3,water,water,
6046,1,1,1,3,fish,fish,
6046,1,1,1,3,coastline,coastline,
6047,1,1,1,3,water,water,
6047,1,1,1,3,fish,fish,
6047,1,1,1,3,coastline,coastline,
6048,1,1,1,3,water,water,
6048,1,1,1,3,fish,fish,
6048,1,1,1,3,coastline,coastline,
6049,1,1,1,3,water,water,
6049,1,1,1,3,fish,fish,
6049,1,1,1,3,coastline,coastline,
6050,1,1,1,3,water,water,
6050,1,1,1,3,fish,fish,
6050,1,1,1,3,coastline,coastline,
6051,1,1,1,3,water,water,
6051,1,1,1,3,fish,fish,
6051,1,1,1,3,coastline,coastline,
6052,1,1,1,3,water,water,
6052,1,1,1,3,fish,fish,
6052,1,1,1,3,coastline,coastline,
6053,1,1,1,3,water,water,
6053,1,1,1,3,fish,fish,
6053,1,1,1,3,coastline,coastline,
6054,1,1,1,3,water,water,
6054,1,1,1,3,fish,fish,
6054,1,1,1,3,coastline,coastline,
6055,1,0,1,3,water,water,
6055,1,1,1,3,coastline,coastline,
6055,1,1,1,3,fish,fish,
6056,1,1,1,3,water,water,
6056,1,1,1,3,fish,fish,
6056,1,1,1,3,coastline,coastline,
6057,1,1,1,3,water,water,
6057,1,1,1,3,fish,fish,
6057,1,1,1,3,coastline,coastline,
6058,1,1,1,3,water,water,
6058,1,1,1,3,fish,fish,
6058,1,1,1,3,coastline,coastline,
6059,1,1,1,3,water,water,
6059,1,1,1,3,fish,fish,
6059,1,1,1,3,coastline,coastline,
6060,1,1,1,3,water,water,
6060,1,1,1,3,fish,fish,
6060,1,1,1,3,coastline,coastline,
6061,1,1,1,3,water,water,
6061,1,1,1,3,fish,fish,
6061,1,1,1,3,coastline,coastline,
6062,1,1,1,3,water,water,
6062,1,1,1,3,fish,fish,
6062,1,1,1,3,coastline,coastline,
6063,1,1,1,3,water,water,
6063,1,1,1,3,fish,fish,
6063,1,1,1,3,coastline,coastline,
6064,1,1,1,3,water,water,
6064,1,1,1,3,fish,fish,
6064,1,1,1,3,coastline,coastline,
6065,1,1,1,3,water,water,
6065,1,1,1,3,fish,fish,
6065,1,1,1,3,coastline,coastline,
6066,1,1,1,3,water,water,
6066,1,1,1,3,fish,fish,
6066,1,1,1,3,coastline,coastline,
6077,10,0,10,3,snow,snow,
6078,10,0,10,3,snow,snow,
6079,10,0,10,3,snow,snow,
6080,10,0,10,3,snow,snow,
6081,5,0,5,3,snow,snow,
6082,5,0,5,3,snow,snow,
6083,5,0,5,3,snow,snow,
6084,5,0,5,3,snow,snow,
6085,1,0,1,3,snow,snow,
6086,1,0,1,3,snow,snow,
6087,1,0,1,3,snow,snow,
6088,1,0,1,3,snow,snow,
6089,5,0,5,3,snow,snow,
6090,5,0,5,3,snow,snow,
6091,5,0,5,3,snow,snow,
6092,5,0,5,3,snow,snow,
6093,5,0,5,3,snow,snow,
6094,5,0,5,3,snow,snow,
6243,10,0,10,3,metal,metal,
6244,10,0,10,3,metal,metal,
6257,40,0,40,3,meat,meat,BEEF_CARCASS
6258,40,0,40,3,meat,meat,BEEF_CARCASS_2
6259,20,0,20,3,meat,meat,OTHER_CARCASS
6260,20,0,20,3,meat,meat,OTHER_CARCASS_2
6262,1,0,1,3,metal,metal,IRON_WIRE
6263,1,0,1,3,metal,metal,SILVER_WIRE
6264,1,0,1,3,gold,gold,GOLD_WIRE
6265,1,0,1,3,metal,metal,COPPER_WIRE
6271,1,0,1,3,flour,flour,
6326,30,0,30,3,metal,metal,
6327,30,0,30,3,metal,metal,
6328,50,0,50,3,metal,metal,
6329,50,0,50,3,metal,metal,
6330,30,0,30,3,gold,gold,
6331,30,0,30,3,gold,gold,
6332,50,0,50,3,gold,gold,
6333,50,0,50,3,gold,gold,
6416,1,1,1,3,food,food,
6417,1,1,1,3,food,food,
6418,1,1,1,3,food,food,
6419,1,1,1,3,food,food,
6424,1,1,1,3,food,food,
6425,1,1,1,3,food,food,
6426,1,1,1,3,food,food,
6427,1,1,1,3,food,food,
6428,1,1,1,3,food,food,
6429,1,1,1,3,food,food,
6430,1,1,1,3,food,food,
6431,1,1,1,3,food,food,
6500,1,1,1,3,caves,caves,
6501,1,1,1,3,forest,forest,
6502,1,1,1,3,grass,grass,
6503,1,1,1,3,jungle,jungle,
6504,1,1,1,3,mountains,mountains,
6504,1,1,1,3,metal,metal,
6505,1,1,1,3,sand,sand,
6506,1,1,1,3,snow,snow,
6507,1,1,1,3,swamp,swamp,
6507,1,1,1,3,insects,insects,
6508,1,1,1,3,water,water,
6508,1,1,1,3,fish,fish,
6515,1,1,1,3,QUEST_EGG,QUEST_EGG,
6519,1,1,1,3,dirt,dirt,
6520,1,1,1,3,dirt,dirt,
6520,1,1,1,3,crops,crops,
6520,1,1,1,3,cropland,cropland,
6521,1,1,1,3,lava,lava,
6521,1,1,1,3,coastline,coastline,
6570,4,0,4,3,light,light,
6583,1,0,1,3,metal,metal,METAL_ORE_1
6584,2,0,2,3,metal,metal,METAL_ORE_2
6585,4,0,4,3,metal,metal,METAL_ORE_3
6586,2,0,2,3,metal,metal,METAL_ORE_4
6608,5,5,5,3,guardpost,guardpost,
6657,10,0,10,3,spookiness,spookiness,
6658,10,0,10,3,spookiness,spookiness,
6659,10,0,10,3,spookiness,spookiness,
6660,10,0,10,3,spookiness,spookiness,
6661,10,0,10,3,spookiness,spookiness,
6662,10,0,10,3,spookiness,spookiness,
6663,1,0,1,3,metal,metal,
6664,1,0,1,3,metal,metal,
6665,10,0,10,3,spookiness,spookiness,
6666,10,0,10,3,spookiness,spookiness,
6802,10,0,10,3,crops,crops,
6802,10,0,10,3,hay,hay,
6802,5,0,5,3,grain,grain,
6803,10,0,10,3,hay,hay,
6803,5,0,5,3,grain,grain,
6803,10,0,10,3,crops,crops,
6804,10,0,10,3,hay,hay,
6804,5,0,5,3,grain,grain,
6804,10,0,10,3,crops,crops,
6805,5,0,5,3,hay,hay,
6805,5,0,5,3,grain,grain,
6805,5,0,5,3,crops,crops,
6806,5,0,5,3,grain,grain,
6806,5,0,5,3,hay,hay,
6806,5,0,5,3,crops,crops,
6809,5,0,5,3,flax,flax,
6810,5,0,5,3,flax,flax,
6811,10,1,10,3,flax,flax,
6812,60,0,60,3,cloth,cloth,RETTED_FLAX
6812,1,0,1,3,flax,flax,RETTED_FLAX
6813,70,0,70,3,cloth,cloth,RETTED_FLAX2
6814,10,0,10,3,hops,hops,
6815,10,0,10,3,hops,hops,
6816,10,0,10,3,hops,hops,
6817,10,0,10,3,hops,hops,
6818,1,0,1,3,hops,hops,
6867,1,0,1,3,food,food,
6868,1,0,1,3,chicken_nests,chicken_nests,
6869,1,0,1,3,chicken_nests,chicken_nests,
6870,1,0,1,3,chicken_nests,chicken_nests,
6870,2,0,2,3,eggs,eggs,
6872,5,0,5,3,spookiness,spookiness,
6873,5,0,5,3,spookiness,spookiness,
6874,2,0,2,3,spookiness,spookiness,
6875,10,0,10,3,spookiness,spookiness,
6876,10,0,10,3,spookiness,spookiness,
6877,2,0,2,3,spookiness,spookiness,
6878,1,0,1,3,spookiness,spookiness,
6879,2,0,2,3,spookiness,spookiness,
6880,1,0,1,3,spookiness,spookiness,
6881,1,0,1,3,spookiness,spookiness,
6882,1,0,1,3,spookiness,spookiness,
6883,1,0,1,3,spookiness,spookiness,
6884,1,0,1,3,spookiness,spookiness,
6921,10,0,10,3,spookiness,spookiness,bone_pile
6922,10,0,10,3,spookiness,spookiness,
6923,10,0,10,3,spookiness,spookiness,
6924,10,0,10,3,spookiness,spookiness,
